source_date,lines,units,orders
2011-02-10,4,14,1
2011-02-10,5,50,1
2011-02-10,5,64,1
2011-02-10,5,780,1
2011-02-10,5,4752,1
2011-02-10,7,186,1
2011-02-10,8,53,1
2011-02-10,9,59,1
2011-02-10,11,54,1
2011-02-10,11,71,1
2011-02-10,12,168,1
2011-02-10,12,452,1
2011-02-10,13,112,1
2011-02-10,14,34,1
2011-02-10,14,106,1
2011-02-10,14,295,1
2011-02-10,16,98,1
2011-02-10,16,177,1
2011-02-10,17,66,1
2011-02-10,17,130,1
2011-02-10,18,147,1
2011-02-10,18,212,1
2011-02-10,19,46,1
2011-02-10,19,50,1
2011-02-10,19,60,1
2011-02-10,19,124,1
2011-02-10,19,144,1
2011-02-10,19,496,1
2011-02-10,20,189,1
2011-02-10,21,199,1
2011-02-10,27,95,1
2011-02-10,30,370,1
2011-02-10,34,274,1
2011-02-10,59,108,1
2011-02-10,68,616,1
2011-02-10,84,344,1
2011-02-11,1,1,1
2011-02-11,1,6,1
2011-02-11,1,48,1
2011-02-11,1,72,2
2011-02-11,1,150,1
2011-02-11,1,2400,1
2011-02-11,2,2,2
2011-02-11,2,50,1
2011-02-11,2,56,1
2011-02-11,2,64,1
2011-02-11,2,80,1
2011-02-11,2,84,1
2011-02-11,2,144,1
2011-02-11,3,3,1
2011-02-11,3,38,1
2011-02-11,3,316,1
2011-02-11,4,90,1
2011-02-11,7,112,1
2011-02-11,10,88,1
2011-02-11,10,106,1
2011-02-11,10,228,1
2011-02-11,11,85,1
2011-02-11,12,96,1
2011-02-11,12,252,1
2011-02-11,12,339,1
2011-02-11,13,261,1
2011-02-11,15,422,1
2011-02-11,16,24,1
2011-02-11,17,179,1
2011-02-11,19,272,1
2011-02-11,20,730,1
2011-02-11,23,139,1
2011-02-11,23,278,1
2011-02-11,23,373,1
2011-02-11,24,302,1
2011-02-11,30,264,1
2011-02-11,34,405,1
2011-02-11,43,130,1
2011-02-11,52,639,1
2011-02-11,58,135,1
2011-02-11,64,188,1
2011-02-11,105,490,1
2011-02-11,165,306,1
2011-02-13,5,40,1
2011-02-13,7,15,1
2011-02-13,9,52,1
2011-02-13,9,56,1
2011-02-13,12,61,1
2011-02-13,16,86,1
2011-02-13,18,91,1
2011-02-13,19,69,1
2011-02-13,22,55,1
2011-02-13,23,53,1
2011-02-13,25,382,1
2011-02-13,26,211,1
2011-02-13,29,77,1
2011-02-13,31,114,1
2011-02-13,38,75,1
2011-02-13,38,216,1
2011-02-13,62,184,1
2011-02-13,65,147,1
2011-02-13,71,155,1
2011-02-13,84,617,1
2011-02-14,1,1,2
2011-02-14,1,1056,1
2011-02-14,3,30,1
2011-02-14,3,114,1
2011-02-14,4,192,1
2011-02-14,4,664,1
2011-02-14,5,178,1
2011-02-14,6,28,1
2011-02-14,7,25,1
2011-02-14,7,46,1
2011-02-14,7,68,1
2011-02-14,7,136,1
2011-02-14,8,64,1
2011-02-14,8,66,1
2011-02-14,9,46,1
2011-02-14,9,724,1
2011-02-14,10,1948,1
2011-02-14,11,190,1
2011-02-14,12,160,1
2011-02-14,12,216,1
2011-02-14,15,122,1
2011-02-14,15,269,1
2011-02-14,15,1536,1
2011-02-14,20,61,1
2011-02-14,20,62,1
2011-02-14,21,27,1
2011-02-14,21,375,1
2011-02-14,23,222,1
2011-02-14,24,267,1
2011-02-14,25,305,1
2011-02-14,29,409,1
2011-02-14,30,496,1
2011-02-14,37,562,1
2011-02-14,39,57,1
2011-02-14,42,127,1
2011-02-14,44,178,1
2011-02-14,53,483,1
2011-02-14,61,475,1
2011-02-14,76,939,1
2011-02-14,155,336,1
2011-02-14,181,324,1
2011-02-15,1,1,2
2011-02-15,1,3,1
2011-02-15,1,6,1
2011-02-15,1,48,1
2011-02-15,1,100,1
2011-02-15,2,2,1
2011-02-15,2,3,1
2011-02-15,2,18,1
2011-02-15,2,24,1
2011-02-15,2,60,1
2011-02-15,3,31,1
2011-02-15,3,1700,1
2011-02-15,4,228,1
2011-02-15,4,1280,1
2011-02-15,5,40,1
2011-02-15,5,90,1
2011-02-15,8,336,1
2011-02-15,9,147,1
2011-02-15,10,96,1
2011-02-15,10,125,1
2011-02-15,10,935,1
2011-02-15,11,93,1
2011-02-15,11,168,1
2011-02-15,12,111,1
2011-02-15,12,442,1
2011-02-15,13,264,1
2011-02-15,14,44,1
2011-02-15,15,29,1
2011-02-15,15,61,1
2011-02-15,16,76,1
2011-02-15,17,104,1
2011-02-15,17,180,1
2011-02-15,18,52,1
2011-02-15,18,178,1
2011-02-15,19,22,1
2011-02-15,19,202,1
2011-02-15,20,143,1
2011-02-15,21,190,1
2011-02-15,23,1932,1
2011-02-15,24,236,1
2011-02-15,26,181,1
2011-02-15,26,263,1
2011-02-15,27,266,1
2011-02-15,27,430,1
2011-02-15,28,242,1
2011-02-15,29,432,1
2011-02-15,30,61,1
2011-02-15,30,382,1
2011-02-15,34,175,1
2011-02-15,36,199,1
2011-02-15,51,94,1
2011-02-15,51,531,1
2011-02-15,68,197,1
2011-02-15,69,8384,1
2011-02-15,110,470,1
2011-02-15,121,212,1
2011-02-15,143,366,1
2011-02-16,1,6,1
2011-02-16,1,32,1
2011-02-16,1,40,1
2011-02-16,1,72,1
2011-02-16,1,141,1
2011-02-16,1,600,1
2011-02-16,1,2400,1
2011-02-16,2,18,1
2011-02-16,2,20,1
2011-02-16,2,144,1
2011-02-16,3,12,1
2011-02-16,3,268,1
2011-02-16,3,524,1
2011-02-16,4,50,1
2011-02-16,6,45,1
2011-02-16,6,62,1
2011-02-16,6,64,1
2011-02-16,6,105,1
2011-02-16,6,135,1
2011-02-16,6,762,1
2011-02-16,7,15,1
2011-02-16,7,54,1
2011-02-16,7,144,1
2011-02-16,8,36,1
2011-02-16,8,280,1
2011-02-16,10,90,1
2011-02-16,10,109,1
2011-02-16,10,122,1
2011-02-16,11,15,1
2011-02-16,11,112,1
2011-02-16,12,91,1
2011-02-16,13,64,1
2011-02-16,13,129,1
2011-02-16,14,80,1
2011-02-16,14,86,1
2011-02-16,15,98,1
2011-02-16,15,112,1
2011-02-16,15,211,1
2011-02-16,15,239,1
2011-02-16,16,102,1
2011-02-16,16,286,1
2011-02-16,17,219,1
2011-02-16,19,108,1
2011-02-16,19,222,1
2011-02-16,22,138,1
2011-02-16,22,233,1
2011-02-16,22,275,1
2011-02-16,22,284,1
2011-02-16,24,210,1
2011-02-16,26,250,1
2011-02-16,27,134,1
2011-02-16,27,332,1
2011-02-16,29,57,1
2011-02-16,30,160,1
2011-02-16,30,367,1
2011-02-16,32,396,1
2011-02-16,41,1522,1
2011-02-16,42,116,1
2011-02-16,45,371,1
2011-02-16,47,772,1
2011-02-16,50,675,1
2011-02-16,96,945,1
2011-02-16,183,387,1
2011-02-17,1,1,1
2011-02-17,1,4,1
2011-02-17,1,24,1
2011-02-17,1,480,1
2011-02-17,2,3,1
2011-02-17,2,20,1
2011-02-17,2,196,1
2011-02-17,3,3,1
2011-02-17,3,26,1
2011-02-17,3,36,1
2011-02-17,3,60,1
2011-02-17,4,4,1
2011-02-17,4,34,1
2011-02-17,4,130,1
2011-02-17,4,302,1
2011-02-17,5,102,1
2011-02-17,5,156,1
2011-02-17,6,144,1
2011-02-17,6,146,1
2011-02-17,7,135,1
2011-02-17,8,38,1
2011-02-17,10,76,1
2011-02-17,12,61,1
2011-02-17,12,346,1
2011-02-17,13,31,1
2011-02-17,13,48,1
2011-02-17,13,86,1
2011-02-17,13,172,1
2011-02-17,14,19,1
2011-02-17,14,175,1
2011-02-17,14,190,1
2011-02-17,14,238,1
2011-02-17,15,114,1
2011-02-17,15,173,1
2011-02-17,16,384,1
2011-02-17,17,128,1
2011-02-17,17,212,1
2011-02-17,17,887,1
2011-02-17,18,166,1
2011-02-17,19,318,1
2011-02-17,21,646,1
2011-02-17,22,122,1
2011-02-17,24,76,1
2011-02-17,25,326,1
2011-02-17,26,226,1
2011-02-17,28,326,1
2011-02-17,29,557,1
2011-02-17,31,110,1
2011-02-17,35,63,1
2011-02-17,36,274,1
2011-02-17,36,368,1
2011-02-17,40,59,1
2011-02-17,41,57,1
2011-02-17,42,113,1
2011-02-17,43,362,1
2011-02-17,48,79,1
2011-02-17,48,97,1
2011-02-17,49,91,1
2011-02-17,52,104,1
2011-02-17,58,1206,1
2011-02-17,61,759,1
2011-02-17,64,101,1
2011-02-17,65,910,1
2011-02-17,68,94,1
2011-02-17,74,363,1
2011-02-17,112,718,1
2011-02-17,169,330,1
2011-02-18,1,1,1
2011-02-18,1,2,1
2011-02-18,1,4,1
2011-02-18,1,15,1
2011-02-18,2,2,1
2011-02-18,2,12,1
2011-02-18,3,6,1
2011-02-18,4,500,1
2011-02-18,5,60,1
2011-02-18,5,108,1
2011-02-18,5,122,1
2011-02-18,6,64,1
2011-02-18,7,103,1
2011-02-18,9,60,1
2011-02-18,9,106,1
2011-02-18,11,50,1
2011-02-18,12,110,1
2011-02-18,12,140,1
2011-02-18,12,1090,1
2011-02-18,14,146,1
2011-02-18,15,149,1
2011-02-18,16,72,1
2011-02-18,16,186,1
2011-02-18,17,149,1
2011-02-18,17,193,1
2011-02-18,17,223,1
2011-02-18,19,165,1
2011-02-18,19,198,1
2011-02-18,22,1223,1
2011-02-18,24,321,1
2011-02-18,27,282,1
2011-02-18,32,151,1
2011-02-18,32,751,1
2011-02-18,35,328,1
2011-02-18,52,748,1
2011-02-18,58,493,1
2011-02-18,63,310,1
2011-02-18,209,528,1
2011-02-20,1,16,1
2011-02-20,1,100,1
2011-02-20,2,14,1
2011-02-20,3,398,1
2011-02-20,4,80,1
2011-02-20,12,160,1
2011-02-20,13,110,1
2011-02-20,14,216,1
2011-02-20,17,65,1
2011-02-20,18,58,1
2011-02-20,19,51,1
2011-02-20,20,95,1
2011-02-20,24,77,1
2011-02-20,24,97,1
2011-02-20,24,361,1
2011-02-20,25,146,1
2011-02-20,31,115,1
2011-02-20,34,490,1
2011-02-20,51,288,1
2011-02-20,53,995,1
2011-02-20,59,200,1
2011-02-20,67,218,1
2011-02-20,68,259,1
2011-02-20,73,107,1
2011-02-20,92,136,1
2011-02-20,109,497,1
2011-02-21,1,12,1
2011-02-21,1,216,1
2011-02-21,3,3,1
2011-02-21,4,50,1
2011-02-21,5,336,1
2011-02-21,6,108,1
2011-02-21,7,77,1
2011-02-21,7,616,1
2011-02-21,8,91,1
2011-02-21,8,140,1
2011-02-21,10,26,1
2011-02-21,11,266,1
2011-02-21,12,120,1
2011-02-21,13,110,1
2011-02-21,14,117,1
2011-02-21,14,193,1
2011-02-21,16,264,1
2011-02-21,17,126,1
2011-02-21,20,76,1
2011-02-21,21,173,1
2011-02-21,21,515,1
2011-02-21,29,239,1
2011-02-21,33,256,1
2011-02-21,33,429,1
2011-02-21,38,545,1
2011-02-21,42,448,1
2011-02-21,43,422,1
2011-02-21,43,4034,1
2011-02-21,48,548,1
2011-02-21,62,106,1
2011-02-21,63,914,1
2011-02-21,69,240,1
2011-02-21,76,8174,1
2011-02-21,78,418,1
2011-02-21,120,480,1
2011-02-21,140,263,1
2011-02-21,232,417,1
2011-02-22,1,12,1
2011-02-22,1,100,1
2011-02-22,1,144,1
2011-02-22,1,3906,1
2011-02-22,2,17,1
2011-02-22,2,144,1
2011-02-22,3,72,1
2011-02-22,4,4,1
2011-02-22,4,8,1
2011-02-22,4,96,1
2011-02-22,5,116,1
2011-02-22,5,360,1
2011-02-22,8,82,1
2011-02-22,9,9,1
2011-02-22,11,97,1
2011-02-22,11,112,1
2011-02-22,11,128,1
2011-02-22,11,198,1
2011-02-22,12,252,1
2011-02-22,13,50,1
2011-02-22,15,169,1
2011-02-22,15,186,1
2011-02-22,16,111,1
2011-02-22,16,140,1
2011-02-22,16,164,1
2011-02-22,16,474,1
2011-02-22,17,266,1
2011-02-22,19,393,1
2011-02-22,20,134,1
2011-02-22,21,21,1
2011-02-22,23,1740,1
2011-02-22,27,64,1
2011-02-22,28,55,1
2011-02-22,28,105,1
2011-02-22,28,302,1
2011-02-22,28,560,1
2011-02-22,31,69,1
2011-02-22,31,248,1
2011-02-22,32,376,1
2011-02-22,34,2874,1
2011-02-22,36,299,1
2011-02-22,41,116,1
2011-02-22,43,438,1
2011-02-22,44,189,1
2011-02-22,44,2940,1
2011-02-22,45,296,1
2011-02-22,52,594,1
2011-02-22,63,470,1
2011-02-22,78,241,1
2011-02-22,118,964,1
2011-02-22,210,401,1
2011-02-22,211,569,1
2011-02-23,1,1,3
2011-02-23,1,6,1
2011-02-23,1,30,1
2011-02-23,1,240,1
2011-02-23,1,288,1
2011-02-23,1,360,1
2011-02-23,1,1152,1
2011-02-23,2,54,1
2011-02-23,4,84,1
2011-02-23,4,96,1
2011-02-23,5,252,1
2011-02-23,6,20,1
2011-02-23,6,192,1
2011-02-23,7,42,1
2011-02-23,7,65,1
2011-02-23,8,76,1
2011-02-23,9,112,1
2011-02-23,9,176,1
2011-02-23,11,28,1
2011-02-23,11,73,1
2011-02-23,12,198,1
2011-02-23,13,43,1
2011-02-23,13,107,1
2011-02-23,13,198,1
2011-02-23,15,668,1
2011-02-23,16,37,1
2011-02-23,16,169,1
2011-02-23,16,185,1
2011-02-23,16,264,1
2011-02-23,17,97,1
2011-02-23,17,111,1
2011-02-23,18,193,1
2011-02-23,18,203,1
2011-02-23,18,211,1
2011-02-23,18,276,1
2011-02-23,19,148,1
2011-02-23,19,216,1
2011-02-23,19,262,1
2011-02-23,20,98,1
2011-02-23,23,60,1
2011-02-23,24,202,1
2011-02-23,24,553,1
2011-02-23,26,365,1
2011-02-23,28,346,1
2011-02-23,31,59,1
2011-02-23,31,394,1
2011-02-23,34,57,1
2011-02-23,36,553,1
2011-02-23,38,65,1
2011-02-23,40,243,1
2011-02-23,40,711,1
2011-02-23,41,417,1
2011-02-23,46,58,1
2011-02-23,46,72,1
2011-02-23,48,91,1
2011-02-23,52,80,1
2011-02-23,58,526,1
2011-02-23,68,144,1
2011-02-23,83,549,1
2011-02-23,117,628,1
2011-02-23,216,543,1
2011-02-24,1,1,1
2011-02-24,1,2,1
2011-02-24,1,16,1
2011-02-24,2,64,1
2011-02-24,3,100,1
2011-02-24,4,120,1
2011-02-24,5,33,1
2011-02-24,5,90,1
2011-02-24,6,32,1
2011-02-24,7,7,1
2011-02-24,8,66,1
2011-02-24,9,16,1
2011-02-24,9,68,1
2011-02-24,9,78,1
2011-02-24,9,80,1
2011-02-24,9,152,1
2011-02-24,9,302,1
2011-02-24,9,348,1
2011-02-24,10,98,1
2011-02-24,10,180,1
2011-02-24,11,48,1
2011-02-24,11,140,1
2011-02-24,11,208,1
2011-02-24,14,93,1
2011-02-24,14,97,1
2011-02-24,14,121,1
2011-02-24,15,175,1
2011-02-24,15,229,1
2011-02-24,15,308,1
2011-02-24,17,150,1
2011-02-24,18,125,1
2011-02-24,19,89,1
2011-02-24,19,107,1
2011-02-24,19,117,1
2011-02-24,19,133,1
2011-02-24,19,211,1
2011-02-24,20,100,1
2011-02-24,23,139,1
2011-02-24,23,140,1
2011-02-24,23,165,1
2011-02-24,24,221,1
2011-02-24,28,86,1
2011-02-24,29,382,1
2011-02-24,32,355,1
2011-02-24,32,388,1
2011-02-24,34,566,1
2011-02-24,36,141,1
2011-02-24,36,362,1
2011-02-24,38,1814,1
2011-02-24,49,561,1
2011-02-24,52,560,1
2011-02-24,56,146,1
2011-02-24,67,339,1
2011-02-24,131,894,1
2011-02-24,159,331,1
2011-02-25,1,24,1
2011-02-25,1,204,1
2011-02-25,1,360,1
2011-02-25,2,20,1
2011-02-25,3,65,1
2011-02-25,4,28,1
2011-02-25,4,204,1
2011-02-25,5,67,1
2011-02-25,5,118,1
2011-02-25,5,220,1
2011-02-25,5,396,1
2011-02-25,6,98,1
2011-02-25,7,13,1
2011-02-25,7,100,1
2011-02-25,9,90,1
2011-02-25,10,51,1
2011-02-25,11,109,1
2011-02-25,11,120,1
2011-02-25,11,144,1
2011-02-25,12,85,1
2011-02-25,12,122,1
2011-02-25,12,234,1
2011-02-25,17,96,1
2011-02-25,17,283,1
2011-02-25,18,109,1
2011-02-25,18,202,1
2011-02-25,19,140,1
2011-02-25,19,179,1
2011-02-25,20,212,1
2011-02-25,21,350,1
2011-02-25,22,230,1
2011-02-25,23,171,1
2011-02-25,24,304,1
2011-02-25,27,211,1
2011-02-25,27,358,1
2011-02-25,29,40,1
2011-02-25,29,334,1
2011-02-25,29,813,1
2011-02-25,30,229,1
2011-02-25,32,41,1
2011-02-25,33,583,1
2011-02-25,34,384,1
2011-02-25,35,138,1
2011-02-25,35,512,1
2011-02-25,41,552,1
2011-02-25,47,79,1
2011-02-25,48,508,1
2011-02-25,52,336,1
2011-02-25,73,294,1
2011-02-27,1,1,1
2011-02-27,1,4,1
2011-02-27,2,40,1
2011-02-27,4,70,1
2011-02-27,6,101,1
2011-02-27,7,188,1
2011-02-27,8,168,1
2011-02-27,8,190,1
2011-02-27,10,73,1
2011-02-27,10,217,1
2011-02-27,11,65,1
2011-02-27,12,169,1
2011-02-27,13,140,1
2011-02-27,14,204,1
2011-02-27,16,209,1
2011-02-27,16,260,1
2011-02-27,21,66,1
2011-02-27,21,79,1
2011-02-27,22,153,1
2011-02-27,22,174,1
2011-02-27,22,505,1
2011-02-27,24,87,1
2011-02-27,29,64,1
2011-02-27,30,39,1
2011-02-27,33,120,1
2011-02-27,36,47,1
2011-02-27,39,199,1
2011-02-27,43,107,1
2011-02-27,63,270,1
2011-02-27,64,211,1
2011-02-27,66,291,1
2011-02-27,67,102,1
2011-02-27,68,256,1
2011-02-28,1,2,1
2011-02-28,1,24,1
2011-02-28,1,144,1
2011-02-28,2,13,1
2011-02-28,3,84,1
2011-02-28,4,4,1
2011-02-28,4,17,1
2011-02-28,4,84,1
2011-02-28,5,31,1
2011-02-28,5,52,1
2011-02-28,6,54,1
2011-02-28,7,34,1
2011-02-28,8,467,1
2011-02-28,9,124,1
2011-02-28,9,147,1
2011-02-28,10,100,1
2011-02-28,11,20,1
2011-02-28,11,72,1
2011-02-28,11,98,1
2011-02-28,11,124,1
2011-02-28,12,150,1
2011-02-28,12,213,1
2011-02-28,12,260,1
2011-02-28,12,278,1
2011-02-28,13,101,1
2011-02-28,13,103,1
2011-02-28,13,139,1
2011-02-28,13,443,1
2011-02-28,14,133,1
2011-02-28,14,155,1
2011-02-28,14,208,1
2011-02-28,15,89,1
2011-02-28,15,204,1
2011-02-28,15,346,1
2011-02-28,18,100,1
2011-02-28,18,268,1
2011-02-28,20,23,1
2011-02-28,20,168,1
2011-02-28,21,78,1
2011-02-28,22,247,1
2011-02-28,24,301,1
2011-02-28,25,310,1
2011-02-28,26,228,1
2011-02-28,27,206,1
2011-02-28,30,59,1
2011-02-28,38,268,1
2011-02-28,40,217,1
2011-02-28,42,88,1
2011-02-28,46,385,1
2011-02-28,47,114,1
2011-02-28,49,87,1
2011-02-28,72,444,1
2011-02-28,125,185,1
2011-02-28,131,372,1
2011-02-28,166,355,1
2011-02-28,178,368,1
2011-02-28,224,572,1
2011-03-01,1,1,1
2011-03-01,1,2,1
2011-03-01,1,4,1
2011-03-01,1,16,1
2011-03-01,1,60,1
2011-03-01,2,5,1
2011-03-01,2,6,1
2011-03-01,3,18,1
2011-03-01,3,136,1
2011-03-01,4,25,1
2011-03-01,4,152,1
2011-03-01,4,322,1
2011-03-01,5,21,1
2011-03-01,6,12,1
2011-03-01,6,59,1
2011-03-01,6,121,1
2011-03-01,6,669,1
2011-03-01,7,46,1
2011-03-01,7,49,1
2011-03-01,7,53,1
2011-03-01,8,65,1
2011-03-01,9,94,1
2011-03-01,9,108,1
2011-03-01,10,100,1
2011-03-01,10,135,1
2011-03-01,11,86,1
2011-03-01,11,504,1
2011-03-01,12,109,1
2011-03-01,12,146,1
2011-03-01,12,255,1
2011-03-01,14,384,1
2011-03-01,15,73,1
2011-03-01,15,349,1
2011-03-01,16,17,1
2011-03-01,16,175,1
2011-03-01,16,245,1
2011-03-01,18,114,1
2011-03-01,19,116,1
2011-03-01,23,33,1
2011-03-01,25,167,1
2011-03-01,27,68,1
2011-03-01,28,434,1
2011-03-01,29,40,1
2011-03-01,29,205,1
2011-03-01,30,151,1
2011-03-01,30,242,1
2011-03-01,30,260,1
2011-03-01,33,298,1
2011-03-01,33,1003,1
2011-03-01,35,123,1
2011-03-01,38,107,1
2011-03-01,41,216,1
2011-03-01,41,329,1
2011-03-01,48,76,1
2011-03-01,48,257,1
2011-03-01,51,156,1
2011-03-01,61,555,1
2011-03-01,95,852,1
2011-03-01,98,1273,1
2011-03-01,159,428,1
2011-03-02,1,1,1
2011-03-02,1,4,1
2011-03-02,1,6,1
2011-03-02,1,10,1
2011-03-02,1,24,1
2011-03-02,1,50,1
2011-03-02,1,72,1
2011-03-02,1,150,1
2011-03-02,3,750,1
2011-03-02,4,87,1
2011-03-02,4,128,1
2011-03-02,6,82,1
2011-03-02,7,203,1
2011-03-02,8,82,1
2011-03-02,10,62,1
2011-03-02,10,109,1
2011-03-02,11,43,1
2011-03-02,11,60,1
2011-03-02,14,62,1
2011-03-02,16,41,1
2011-03-02,16,151,1
2011-03-02,18,110,1
2011-03-02,18,182,1
2011-03-02,19,228,1
2011-03-02,20,174,1
2011-03-02,21,231,1
2011-03-02,22,148,1
2011-03-02,23,176,1
2011-03-02,23,281,1
2011-03-02,24,67,1
2011-03-02,28,220,1
2011-03-02,29,222,1
2011-03-02,31,309,1
2011-03-02,34,146,1
2011-03-02,35,335,1
2011-03-02,37,62,1
2011-03-02,39,459,1
2011-03-02,40,371,1
2011-03-02,41,292,1
2011-03-02,46,958,1
2011-03-02,66,546,1
2011-03-02,69,786,1
2011-03-02,80,137,1
2011-03-03,1,24,1
2011-03-03,1,200,1
2011-03-03,2,96,1
2011-03-03,2,133,1
2011-03-03,3,13,1
2011-03-03,3,52,1
2011-03-03,3,57,1
2011-03-03,4,15,1
2011-03-03,4,64,1
2011-03-03,4,192,1
2011-03-03,5,42,1
2011-03-03,5,347,1
2011-03-03,7,203,1
2011-03-03,8,94,1
2011-03-03,8,95,1
2011-03-03,9,97,1
2011-03-03,11,146,1
2011-03-03,11,302,1
2011-03-03,12,29,1
2011-03-03,13,98,1
2011-03-03,14,47,1
2011-03-03,14,74,1
2011-03-03,14,236,1
2011-03-03,15,470,1
2011-03-03,16,28,1
2011-03-03,16,358,1
2011-03-03,17,149,1
2011-03-03,18,80,1
2011-03-03,18,85,1
2011-03-03,18,123,1
2011-03-03,20,57,1
2011-03-03,20,257,1
2011-03-03,20,459,1
2011-03-03,22,219,1
2011-03-03,22,341,1
2011-03-03,27,314,1
2011-03-03,29,78,1
2011-03-03,29,164,1
2011-03-03,29,348,1
2011-03-03,29,378,1
2011-03-03,31,363,1
2011-03-03,36,319,1
2011-03-03,42,72,1
2011-03-03,49,87,1
2011-03-03,52,138,1
2011-03-03,82,10272,1
2011-03-03,98,1345,1
2011-03-03,192,433,1
2011-03-03,224,521,1
2011-03-04,1,1,1
2011-03-04,2,14,1
2011-03-04,3,3,1
2011-03-04,3,16,2
2011-03-04,3,36,1
2011-03-04,5,108,1
2011-03-04,5,3528,1
2011-03-04,6,12,1
2011-03-04,6,14,1
2011-03-04,6,60,1
2011-03-04,8,108,1
2011-03-04,9,10,1
2011-03-04,9,52,1
2011-03-04,9,85,1
2011-03-04,10,301,1
2011-03-04,11,43,1
2011-03-04,11,92,1
2011-03-04,13,87,1
2011-03-04,13,136,1
2011-03-04,13,203,1
2011-03-04,14,232,1
2011-03-04,15,123,1
2011-03-04,15,131,1
2011-03-04,15,136,1
2011-03-04,15,178,1
2011-03-04,16,224,1
2011-03-04,16,287,1
2011-03-04,17,81,1
2011-03-04,17,256,1
2011-03-04,18,125,1
2011-03-04,18,263,1
2011-03-04,19,84,1
2011-03-04,20,211,1
2011-03-04,20,261,1
2011-03-04,22,235,1
2011-03-04,22,289,1
2011-03-04,23,237,1
2011-03-04,23,275,1
2011-03-04,23,1976,1
2011-03-04,35,579,1
2011-03-04,37,51,1
2011-03-04,37,159,1
2011-03-04,46,69,1
2011-03-04,52,739,1
2011-03-04,56,593,1
2011-03-04,60,222,1
2011-03-04,86,268,1
2011-03-04,186,353,1
2011-03-06,1,1,1
2011-03-06,1,12,1
2011-03-06,1,96,1
2011-03-06,5,65,1
2011-03-06,5,190,1
2011-03-06,6,152,1
2011-03-06,7,76,1
2011-03-06,8,56,1
2011-03-06,10,66,1
2011-03-06,12,746,1
2011-03-06,15,19,1
2011-03-06,15,188,1
2011-03-06,16,150,1
2011-03-06,20,47,1
2011-03-06,21,112,1
2011-03-06,25,140,1
2011-03-06,25,196,1
2011-03-06,32,110,1
2011-03-06,40,111,1
2011-03-06,44,73,1
2011-03-06,58,289,1
2011-03-06,59,234,1
2011-03-06,61,212,1
2011-03-06,65,826,1
2011-03-06,73,345,1
2011-03-06,87,352,1
2011-03-06,110,185,1
2011-03-07,1,1,1
2011-03-07,1,2,2
2011-03-07,1,6,2
2011-03-07,1,96,1
2011-03-07,2,2,2
2011-03-07,2,14,1
2011-03-07,2,72,1
2011-03-07,3,888,1
2011-03-07,4,24,1
2011-03-07,4,506,1
2011-03-07,5,24,1
2011-03-07,5,47,1
2011-03-07,5,118,1
2011-03-07,5,322,1
2011-03-07,6,22,1
2011-03-07,6,23,1
2011-03-07,7,72,1
2011-03-07,8,66,1
2011-03-07,8,70,1
2011-03-07,8,76,1
2011-03-07,8,90,1
2011-03-07,8,1548,1
2011-03-07,9,9,1
2011-03-07,9,45,1
2011-03-07,10,45,1
2011-03-07,10,57,1
2011-03-07,10,109,1
2011-03-07,11,138,1
2011-03-07,11,160,1
2011-03-07,12,12,1
2011-03-07,12,25,1
2011-03-07,13,143,1
2011-03-07,14,74,1
2011-03-07,14,1476,1
2011-03-07,15,44,1
2011-03-07,15,130,1
2011-03-07,16,276,1
2011-03-07,16,301,1
2011-03-07,17,96,1
2011-03-07,17,190,1
2011-03-07,20,58,1
2011-03-07,20,76,1
2011-03-07,22,41,1
2011-03-07,23,95,1
2011-03-07,23,204,1
2011-03-07,25,52,1
2011-03-07,27,338,1
2011-03-07,30,238,1
2011-03-07,33,373,1
2011-03-07,37,313,1
2011-03-07,40,52,1
2011-03-07,43,75,1
2011-03-07,43,264,1
2011-03-07,45,78,1
2011-03-07,49,117,1
2011-03-07,51,125,1
2011-03-07,54,131,1
2011-03-07,59,176,1
2011-03-07,68,599,1
2011-03-07,90,284,1
2011-03-07,120,1365,1
2011-03-07,163,406,1
2011-03-07,221,552,1
2011-03-07,254,576,1
2011-03-08,1,1,3
2011-03-08,2,864,1
2011-03-08,2,936,1
2011-03-08,3,18,1
2011-03-08,3,23,1
2011-03-08,3,32,1
2011-03-08,4,32,1
2011-03-08,4,52,1
2011-03-08,6,50,1
2011-03-08,6,199,1
2011-03-08,7,43,1
2011-03-08,7,49,1
2011-03-08,9,232,1
2011-03-08,11,50,1
2011-03-08,11,157,1
2011-03-08,12,75,1
2011-03-08,14,196,1
2011-03-08,14,220,1
2011-03-08,16,168,1
2011-03-08,16,274,1
2011-03-08,17,189,1
2011-03-08,18,168,1
2011-03-08,19,134,1
2011-03-08,19,444,1
2011-03-08,20,251,1
2011-03-08,24,72,1
2011-03-08,26,116,1
2011-03-08,27,348,1
2011-03-08,28,222,1
2011-03-08,29,434,1
2011-03-08,29,565,1
2011-03-08,32,165,1
2011-03-08,41,522,1
2011-03-08,50,458,1
2011-03-08,51,1605,1
2011-03-08,53,379,1
2011-03-08,54,154,1
2011-03-08,54,155,1
2011-03-08,56,1109,1
2011-03-08,58,699,1
2011-03-08,59,623,1
2011-03-08,69,412,1
2011-03-08,82,480,1
2011-03-08,117,454,1
2011-03-08,188,301,1
2011-03-08,203,421,1
2011-03-09,1,2,1
